"experiment_name","assay_plate_number","assay_well","assay_time_hours","od600","assay_strain","stock_b12_conc","stock_met_conc","stock_volume_added","assay_volume_added","bio_replicate","tech_replicate","bacteria_strain_id","sample_treatment","assay_type","b12_conc_ngl","met_conc_mgl","assay_dilution","adjusted_b12_conc_ngl","log_b12_pgl","fluorescence","log_fluorescence"
"b12_assay_4","4","J13",91,NA,"metE4",81.92,223.8,10,90,1,2,"blank",NA,"Chlamy fluorescence",8.292,22.38,0.1,NA,9.02304647355567,34438,10.4469158848461
"b12_assay_4","4","J14",91,NA,"metE4",81.92,223.8,3,97,1,2,"blank",NA,"Chlamy fluorescence",2.5576,6.714,0.03,NA,7.84682459774563,10211,9.23122084955554
"b12_assay_4","4","J15",91,NA,"metE4",32.768,223.8,10,90,1,2,"blank",NA,"Chlamy fluorescence",3.3768,22.38,0.1,NA,8.12468379446829,14584,9.5876803163585
"b12_assay_4","4","J16",91,NA,"metE4",32.768,223.8,3,97,1,2,"blank",NA,"Chlamy fluorescence",1.08304,6.714,0.03,NA,6.9875271807603,3061,8.02649693894541
"b12_assay_4","4","J17",91,NA,"metE4",13.1072,223.8,10,90,1,2,"blank",NA,"Chlamy fluorescence",1.41072,22.38,0.1,NA,7.25185549133872,3441,8.14351740579748
"b12_assay_4","4","J18",91,NA,"metE4",13.1072,223.8,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.493216,6.714,0.03,NA,6.20094721196431,2323,7.75061473277041
"b12_assay_4","4","J19",91,NA,"metE4",5.24288,223.8,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.624288,22.38,0.1,NA,6.43661180035485,3702,8.21662849313344
"b12_assay_4","4","J2",91,NA,"metE4",20000,223.8,3,97,1,2,"blank",NA,"Chlamy fluorescence",600.1,6.714,0.03,NA,13.3048515869776,743960,13.5197425489291
"b12_assay_4","4","J20",91,NA,"metE4",5.24288,223.8,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.2572864,6.714,0.03,NA,5.5501898613031,1636,7.40000951716269
"b12_assay_4","4","J21",91,NA,"metE4",2.097152,223.8,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.3097152,22.38,0.1,NA,5.73565316552939,2084,7.64204440287326
"b12_assay_4","4","J22",91,NA,"metE4",2.097152,223.8,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.16291456,6.714,0.03,NA,5.09322589160157,2727,7.91095738284559
"b12_assay_4","4","J23",91,NA,"metE4",0,223.8,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.1,22.38,0.1,NA,4.60517018598809,1433,7.26752542782817
"b12_assay_4","4","J24",91,NA,"metE4",0,223.8,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.1,6.714,0.03,NA,4.60517018598809,1549,7.34536484041687
"b12_assay_4","4","J3",91,NA,"metE4",8000,223.8,10,90,1,2,"blank",NA,"Chlamy fluorescence",800.1,22.38,0.1,NA,13.5924919988382,764657,13.5471826462495
"b12_assay_4","4","J4",91,NA,"metE4",8000,223.8,3,97,1,2,"blank",NA,"Chlamy fluorescence",240.1,6.714,0.03,NA,12.3888107822093,709470,13.4722734913902
"b12_assay_4","4","J5",91,NA,"metE4",3200,223.8,10,90,1,2,"blank",NA,"Chlamy fluorescence",320.1,22.38,0.1,NA,12.676388725958,738930,13.5129584728458
"b12_assay_4","4","J6",91,NA,"metE4",3200,223.8,3,97,1,2,"blank",NA,"Chlamy fluorescence",96.1,6.714,0.03,NA,11.4731445949584,593806,13.294307945673
"b12_assay_4","4","J7",91,NA,"metE4",1280,223.8,10,90,1,2,"blank",NA,"Chlamy fluorescence",128.1,22.38,0.1,NA,11.7605664878848,638194,13.3663975913405
"b12_assay_4","4","J8",91,NA,"metE4",1280,223.8,3,97,1,2,"blank",NA,"Chlamy fluorescence",38.5,6.714,0.03,NA,10.5584135202759,287006,12.5672584004466
"b12_assay_4","4","J9",91,NA,"metE4",512,223.8,10,90,1,2,"blank",NA,"Chlamy fluorescence",51.3,22.38,0.1,NA,10.8454460311589,526850,13.1746711570277
"b12_assay_4","4","K1",91,NA,"metE4",20000,55.95,10,90,1,2,"blank",NA,"Chlamy fluorescence",2000.1,5.595,0.1,NA,14.5087077372743,565413,13.2453117165489
"b12_assay_4","4","K10",91,NA,"metE4",512,55.95,3,97,1,2,"blank",NA,"Chlamy fluorescence",15.46,1.6785,0.03,NA,9.64601132214141,57377,10.9573988051431
"b12_assay_4","4","K11",91,NA,"metE4",204.8,55.95,10,90,1,2,"blank",NA,"Chlamy fluorescence",20.58,5.595,0.1,NA,9.93207500938804,88969,11.3960432734319
"b12_assay_4","4","K12",91,NA,"metE4",204.8,55.95,3,97,1,2,"blank",NA,"Chlamy fluorescence",6.244,1.6785,0.03,NA,8.73937628163532,22611,10.0261917925116
"b12_assay_4","4","K13",91,NA,"metE4",81.92,55.95,10,90,1,2,"blank",NA,"Chlamy fluorescence",8.292,5.595,0.1,NA,9.02304647355567,23722,10.0741581665892
"b12_assay_4","4","K14",91,NA,"metE4",81.92,55.95,3,97,1,2,"blank",NA,"Chlamy fluorescence",2.5576,1.6785,0.03,NA,7.84682459774563,7356,8.90327158572421
"b12_assay_4","4","K15",91,NA,"metE4",32.768,55.95,10,90,1,2,"blank",NA,"Chlamy fluorescence",3.3768,5.595,0.1,NA,8.12468379446829,15135,9.62476522145582
"b12_assay_4","4","K16",91,NA,"metE4",32.768,55.95,3,97,1,2,"blank",NA,"Chlamy fluorescence",1.08304,1.6785,0.03,NA,6.9875271807603,3673,8.20876404581967
"b12_assay_4","4","K17",91,NA,"metE4",13.1072,55.95,10,90,1,2,"blank",NA,"Chlamy fluorescence",1.41072,5.595,0.1,NA,7.25185549133872,4952,8.50754681436443
"b12_assay_4","4","K18",91,NA,"metE4",13.1072,55.95,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.493216,1.6785,0.03,NA,6.20094721196431,2464,7.80954132465341
"b12_assay_4","4","K19",91,NA,"metE4",5.24288,55.95,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.624288,5.595,0.1,NA,6.43661180035485,2856,7.95717732345947
"b12_assay_4","4","K2",91,NA,"metE4",20000,55.95,3,97,1,2,"blank",NA,"Chlamy fluorescence",600.1,1.6785,0.03,NA,13.3048515869776,763030,13.5450526279733
"b12_assay_4","4","K20",91,NA,"metE4",5.24288,55.95,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.2572864,1.6785,0.03,NA,5.5501898613031,1358,7.21376830811864
"b12_assay_4","4","K21",91,NA,"metE4",2.097152,55.95,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.3097152,5.595,0.1,NA,5.73565316552939,1408,7.24992553671799
"b12_assay_4","4","K22",91,NA,"metE4",2.097152,55.95,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.16291456,1.6785,0.03,NA,5.09322589160157,1412,7.25276241805319
"b12_assay_4","4","K23",91,NA,"metE4",0,55.95,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.1,5.595,0.1,NA,4.60517018598809,1590,7.37148929521428
"b12_assay_4","4","K24",91,NA,"metE4",0,55.95,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.1,1.6785,0.03,NA,4.60517018598809,1520,7.32646561384032
"b12_assay_4","4","K3",91,NA,"metE4",8000,55.95,10,90,1,2,"blank",NA,"Chlamy fluorescence",800.1,5.595,0.1,NA,13.5924919988382,740365,13.5148985868191
"b12_assay_4","4","K4",91,NA,"metE4",8000,55.95,3,97,1,2,"blank",NA,"Chlamy fluorescence",240.1,1.6785,0.03,NA,12.3888107822093,742798,13.5181794159423
"b12_assay_4","4","K5",91,NA,"metE4",3200,55.95,10,90,1,2,"blank",NA,"Chlamy fluorescence",320.1,5.595,0.1,NA,12.676388725958,736729,13.5099753966308
"b12_assay_4","4","K6",91,NA,"metE4",3200,55.95,3,97,1,2,"blank",NA,"Chlamy fluorescence",96.1,1.6785,0.03,NA,11.4731445949584,586384,13.2817301440527
"b12_assay_4","4","K7",91,NA,"metE4",1280,55.95,10,90,1,2,"blank",NA,"Chlamy fluorescence",128.1,5.595,0.1,NA,11.7605664878848,643963,13.3753965500198
"b12_assay_4","4","K8",91,NA,"metE4",1280,55.95,3,97,1,2,"blank",NA,"Chlamy fluorescence",38.5,1.6785,0.03,NA,10.5584135202759,297942,12.604654115672
"b12_assay_4","4","K9",91,NA,"metE4",512,55.95,10,90,1,2,"blank",NA,"Chlamy fluorescence",51.3,5.595,0.1,NA,10.8454460311589,405663,12.9132780446411
"b12_assay_4","4","L1",91,NA,"metE4",20000,13.9875,10,90,1,2,"blank",NA,"Chlamy fluorescence",2000.1,1.39875,0.1,NA,14.5087077372743,568626,13.250978203499
"b12_assay_4","4","L10",91,NA,"metE4",512,13.9875,3,97,1,2,"blank",NA,"Chlamy fluorescence",15.46,0.419625,0.03,NA,9.64601132214141,72876,11.1965146456856
"b12_assay_4","4","L11",91,NA,"metE4",204.8,13.9875,10,90,1,2,"blank",NA,"Chlamy fluorescence",20.58,1.39875,0.1,NA,9.93207500938804,115740,11.6591015751278
"b12_assay_4","4","L12",91,NA,"metE4",204.8,13.9875,3,97,1,2,"blank",NA,"Chlamy fluorescence",6.244,0.419625,0.03,NA,8.73937628163532,25144,10.1323745784774
"b12_assay_4","4","L13",91,NA,"metE4",81.92,13.9875,10,90,1,2,"blank",NA,"Chlamy fluorescence",8.292,1.39875,0.1,NA,9.02304647355567,29468,10.2910602078027
"b12_assay_4","4","L14",91,NA,"metE4",81.92,13.9875,3,97,1,2,"blank",NA,"Chlamy fluorescence",2.5576,0.419625,0.03,NA,7.84682459774563,10513,9.26036786557583
"b12_assay_4","4","L15",91,NA,"metE4",32.768,13.9875,10,90,1,2,"blank",NA,"Chlamy fluorescence",3.3768,1.39875,0.1,NA,8.12468379446829,14177,9.55937621211763
"b12_assay_4","4","L16",91,NA,"metE4",32.768,13.9875,3,97,1,2,"blank",NA,"Chlamy fluorescence",1.08304,0.419625,0.03,NA,6.9875271807603,3693,8.21419441485256
"b12_assay_4","4","L17",91,NA,"metE4",13.1072,13.9875,10,90,1,2,"blank",NA,"Chlamy fluorescence",1.41072,1.39875,0.1,NA,7.25185549133872,5110,8.53895468319775
"b12_assay_4","4","L18",91,NA,"metE4",13.1072,13.9875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.493216,0.419625,0.03,NA,6.20094721196431,2109,7.65396918047877
"b12_assay_4","4","L19",91,NA,"metE4",5.24288,13.9875,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.624288,1.39875,0.1,NA,6.43661180035485,3384,8.12681372072611
"b12_assay_4","4","L2",91,NA,"metE4",20000,13.9875,3,97,1,2,"blank",NA,"Chlamy fluorescence",600.1,0.419625,0.03,NA,13.3048515869776,803330,13.5965208674125
"b12_assay_4","4","L20",91,NA,"metE4",5.24288,13.9875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.2572864,0.419625,0.03,NA,5.5501898613031,1733,7.45760928971561
"b12_assay_4","4","L21",91,NA,"metE4",2.097152,13.9875,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.3097152,1.39875,0.1,NA,5.73565316552939,1584,7.36770857237437
"b12_assay_4","4","L22",91,NA,"metE4",2.097152,13.9875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.16291456,0.419625,0.03,NA,5.09322589160157,1497,7.31121838441963
"b12_assay_4","4","L23",91,NA,"metE4",0,13.9875,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.1,1.39875,0.1,NA,4.60517018598809,1566,7.35627987655075
"b12_assay_4","4","L24",91,NA,"metE4",0,13.9875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.1,0.419625,0.03,NA,4.60517018598809,2138,7.66762609158499
"b12_assay_4","4","L3",91,NA,"metE4",8000,13.9875,10,90,1,2,"blank",NA,"Chlamy fluorescence",800.1,1.39875,0.1,NA,13.5924919988382,654092,13.3910032933287
"b12_assay_4","4","L4",91,NA,"metE4",8000,13.9875,3,97,1,2,"blank",NA,"Chlamy fluorescence",240.1,0.419625,0.03,NA,12.3888107822093,747227,13.5241243001476
"b12_assay_4","4","L5",91,NA,"metE4",3200,13.9875,10,90,1,2,"blank",NA,"Chlamy fluorescence",320.1,1.39875,0.1,NA,12.676388725958,702731,13.4627294517615
"b12_assay_4","4","L6",91,NA,"metE4",3200,13.9875,3,97,1,2,"blank",NA,"Chlamy fluorescence",96.1,0.419625,0.03,NA,11.4731445949584,593027,13.2929952081407
"b12_assay_4","4","L7",91,NA,"metE4",1280,13.9875,10,90,1,2,"blank",NA,"Chlamy fluorescence",128.1,1.39875,0.1,NA,11.7605664878848,610867,13.3226345385178
"b12_assay_4","4","L8",91,NA,"metE4",1280,13.9875,3,97,1,2,"blank",NA,"Chlamy fluorescence",38.5,0.419625,0.03,NA,10.5584135202759,301455,12.6163760302786
"b12_assay_4","4","L9",91,NA,"metE4",512,13.9875,10,90,1,2,"blank",NA,"Chlamy fluorescence",51.3,1.39875,0.1,NA,10.8454460311589,468669,13.0576520413351
"b12_assay_4","4","M1",91,NA,"metE4",20000,3.496875,10,90,1,2,"blank",NA,"Chlamy fluorescence",2000.1,0.3496875,0.1,NA,14.5087077372743,533740,13.1876641079865
"b12_assay_4","4","M10",91,NA,"metE4",512,3.496875,3,97,1,2,"blank",NA,"Chlamy fluorescence",15.46,0.10490625,0.03,NA,9.64601132214141,72923,11.1971593689227
"b12_assay_4","4","M11",91,NA,"metE4",204.8,3.496875,10,90,1,2,"blank",NA,"Chlamy fluorescence",20.58,0.3496875,0.1,NA,9.93207500938804,108421,11.5937770761623
"b12_assay_4","4","M12",91,NA,"metE4",204.8,3.496875,3,97,1,2,"blank",NA,"Chlamy fluorescence",6.244,0.10490625,0.03,NA,8.73937628163532,19632,9.88491616695069
"b12_assay_4","4","M13",91,NA,"metE4",81.92,3.496875,10,90,1,2,"blank",NA,"Chlamy fluorescence",8.292,0.3496875,0.1,NA,9.02304647355567,29255,10.2838057782223
"b12_assay_4","4","M14",91,NA,"metE4",81.92,3.496875,3,97,1,2,"blank",NA,"Chlamy fluorescence",2.5576,0.10490625,0.03,NA,7.84682459774563,8062,8.99491694367711
"b12_assay_4","4","M15",91,NA,"metE4",32.768,3.496875,10,90,1,2,"blank",NA,"Chlamy fluorescence",3.3768,0.3496875,0.1,NA,8.12468379446829,10411,9.25061821847475
"b12_assay_4","4","M16",91,NA,"metE4",32.768,3.496875,3,97,1,2,"blank",NA,"Chlamy fluorescence",1.08304,0.10490625,0.03,NA,6.9875271807603,3169,8.06117135969092
"b12_assay_4","4","M17",91,NA,"metE4",13.1072,3.496875,10,90,1,2,"blank",NA,"Chlamy fluorescence",1.41072,0.3496875,0.1,NA,7.25185549133872,4489,8.40938523878193
"b12_assay_4","4","M18",91,NA,"metE4",13.1072,3.496875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.493216,0.10490625,0.03,NA,6.20094721196431,2630,7.87473912517181
"b12_assay_4","4","M19",91,NA,"metE4",5.24288,3.496875,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.624288,0.3496875,0.1,NA,6.43661180035485,2588,7.85864065562079
"b12_assay_4","4","M2",91,NA,"metE4",20000,3.496875,3,97,1,2,"blank",NA,"Chlamy fluorescence",600.1,0.10490625,0.03,NA,13.3048515869776,732559,13.5042991627048
"b12_assay_4","4","M20",91,NA,"metE4",5.24288,3.496875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.2572864,0.10490625,0.03,NA,5.5501898613031,1614,7.3864708488299
"b12_assay_4","4","M21",91,NA,"metE4",2.097152,3.496875,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.3097152,0.3496875,0.1,NA,5.73565316552939,2980,7.99967857949945
"b12_assay_4","4","M22",91,NA,"metE4",2.097152,3.496875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.16291456,0.10490625,0.03,NA,5.09322589160157,1550,7.34601020991329
"b12_assay_4","4","M23",91,NA,"metE4",0,3.496875,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.1,0.3496875,0.1,NA,4.60517018598809,1528,7.33171496972647
"b12_assay_4","4","M24",91,NA,"metE4",0,3.496875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.1,0.10490625,0.03,NA,4.60517018598809,1417,7.25629723969068
"b12_assay_4","4","M3",91,NA,"metE4",8000,3.496875,10,90,1,2,"blank",NA,"Chlamy fluorescence",800.1,0.3496875,0.1,NA,13.5924919988382,728909,13.4993041746668
"b12_assay_4","4","M4",91,NA,"metE4",8000,3.496875,3,97,1,2,"blank",NA,"Chlamy fluorescence",240.1,0.10490625,0.03,NA,12.3888107822093,711849,13.4756210892506
"b12_assay_4","4","M5",91,NA,"metE4",3200,3.496875,10,90,1,2,"blank",NA,"Chlamy fluorescence",320.1,0.3496875,0.1,NA,12.676388725958,720447,13.4876271316883
"b12_assay_4","4","M6",91,NA,"metE4",3200,3.496875,3,97,1,2,"blank",NA,"Chlamy fluorescence",96.1,0.10490625,0.03,NA,11.4731445949584,563609,13.2421160276513
"b12_assay_4","4","M7",91,NA,"metE4",1280,3.496875,10,90,1,2,"blank",NA,"Chlamy fluorescence",128.1,0.3496875,0.1,NA,11.7605664878848,631454,13.3557803756809
"b12_assay_4","4","M8",91,NA,"metE4",1280,3.496875,3,97,1,2,"blank",NA,"Chlamy fluorescence",38.5,0.10490625,0.03,NA,10.5584135202759,256549,12.4550749584869
"b12_assay_4","4","M9",91,NA,"metE4",512,3.496875,10,90,1,2,"blank",NA,"Chlamy fluorescence",51.3,0.3496875,0.1,NA,10.8454460311589,358501,12.7896867284182
"b12_assay_4","4","N1",91,NA,"metE4",20000,0.87421875,10,90,1,2,"blank",NA,"Chlamy fluorescence",2000.1,0.087421875,0.1,NA,14.5087077372743,572194,13.2572333736991
"b12_assay_4","4","N10",91,NA,"metE4",512,0.87421875,3,97,1,2,"blank",NA,"Chlamy fluorescence",15.46,0.0262265625,0.03,NA,9.64601132214141,78754,11.2740843490487
"b12_assay_4","4","N11",91,NA,"metE4",204.8,0.87421875,10,90,1,2,"blank",NA,"Chlamy fluorescence",20.58,0.087421875,0.1,NA,9.93207500938804,140233,11.8510606039169
"b12_assay_4","4","N12",91,NA,"metE4",204.8,0.87421875,3,97,1,2,"blank",NA,"Chlamy fluorescence",6.244,0.0262265625,0.03,NA,8.73937628163532,17184,9.75173399730859
"b12_assay_4","4","N13",91,NA,"metE4",81.92,0.87421875,10,90,1,2,"blank",NA,"Chlamy fluorescence",8.292,0.087421875,0.1,NA,9.02304647355567,25985,10.1652747274425
"b12_assay_4","4","N14",91,NA,"metE4",81.92,0.87421875,3,97,1,2,"blank",NA,"Chlamy fluorescence",2.5576,0.0262265625,0.03,NA,7.84682459774563,8107,9.00048316498771
"b12_assay_4","4","N15",91,NA,"metE4",32.768,0.87421875,10,90,1,2,"blank",NA,"Chlamy fluorescence",3.3768,0.087421875,0.1,NA,8.12468379446829,12924,9.46684132694439
"b12_assay_4","4","N16",91,NA,"metE4",32.768,0.87421875,3,97,1,2,"blank",NA,"Chlamy fluorescence",1.08304,0.0262265625,0.03,NA,6.9875271807603,2899,7.97212112892166
"b12_assay_4","4","N17",91,NA,"metE4",13.1072,0.87421875,10,90,1,2,"blank",NA,"Chlamy fluorescence",1.41072,0.087421875,0.1,NA,7.25185549133872,3438,8.1426451859428
"b12_assay_4","4","N18",91,NA,"metE4",13.1072,0.87421875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.493216,0.0262265625,0.03,NA,6.20094721196431,2426,7.793999089504
"b12_assay_4","4","N19",91,NA,"metE4",5.24288,0.87421875,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.624288,0.087421875,0.1,NA,6.43661180035485,2775,7.92840602618053
"b12_assay_4","4","N2",91,NA,"metE4",20000,0.87421875,3,97,1,2,"blank",NA,"Chlamy fluorescence",600.1,0.0262265625,0.03,NA,13.3048515869776,744343,13.5202572290828
"b12_assay_4","4","N20",91,NA,"metE4",5.24288,0.87421875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.2572864,0.0262265625,0.03,NA,5.5501898613031,2251,7.71912984090673
"b12_assay_4","4","N21",91,NA,"metE4",2.097152,0.87421875,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.3097152,0.087421875,0.1,NA,5.73565316552939,1926,7.56320059235807
"b12_assay_4","4","N22",91,NA,"metE4",2.097152,0.87421875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.16291456,0.0262265625,0.03,NA,5.09322589160157,1514,7.32251043399739
"b12_assay_4","4","N23",91,NA,"metE4",0,0.87421875,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.1,0.087421875,0.1,NA,4.60517018598809,1707,7.44249272279444
"b12_assay_4","4","N24",91,NA,"metE4",0,0.87421875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.1,0.0262265625,0.03,NA,4.60517018598809,1526,7.3304052118444
"b12_assay_4","4","N3",91,NA,"metE4",8000,0.87421875,10,90,1,2,"blank",NA,"Chlamy fluorescence",800.1,0.087421875,0.1,NA,13.5924919988382,588571,13.2854528441148
"b12_assay_4","4","N4",91,NA,"metE4",8000,0.87421875,3,97,1,2,"blank",NA,"Chlamy fluorescence",240.1,0.0262265625,0.03,NA,12.3888107822093,666218,13.40937222329
"b12_assay_4","4","N5",91,NA,"metE4",3200,0.87421875,10,90,1,2,"blank",NA,"Chlamy fluorescence",320.1,0.087421875,0.1,NA,12.676388725958,731616,13.503011065134
"b12_assay_4","4","N6",91,NA,"metE4",3200,0.87421875,3,97,1,2,"blank",NA,"Chlamy fluorescence",96.1,0.0262265625,0.03,NA,11.4731445949584,564908,13.2444181650116
"b12_assay_4","4","N7",91,NA,"metE4",1280,0.87421875,10,90,1,2,"blank",NA,"Chlamy fluorescence",128.1,0.087421875,0.1,NA,11.7605664878848,639246,13.368044635801
"b12_assay_4","4","N8",91,NA,"metE4",1280,0.87421875,3,97,1,2,"blank",NA,"Chlamy fluorescence",38.5,0.0262265625,0.03,NA,10.5584135202759,287320,12.5683518561887
"b12_assay_4","4","N9",91,NA,"metE4",512,0.87421875,10,90,1,2,"blank",NA,"Chlamy fluorescence",51.3,0.087421875,0.1,NA,10.8454460311589,378405,12.8437203296032
"b12_assay_4","4","O1",91,NA,"metE4",20000,0.2185546875,10,90,1,2,"blank",NA,"Chlamy fluorescence",2000.1,0.02185546875,0.1,NA,14.5087077372743,443653,13.0027980043279
"b12_assay_4","4","O10",91,NA,"metE4",512,0.2185546875,3,97,1,2,"blank",NA,"Chlamy fluorescence",15.46,0.006556640625,0.03,NA,9.64601132214141,39933,10.5949583287151
"b12_assay_4","4","O11",91,NA,"metE4",204.8,0.2185546875,10,90,1,2,"blank",NA,"Chlamy fluorescence",20.58,0.02185546875,0.1,NA,9.93207500938804,87063,11.3743872735064
"b12_assay_4","4","O12",91,NA,"metE4",204.8,0.2185546875,3,97,1,2,"blank",NA,"Chlamy fluorescence",6.244,0.006556640625,0.03,NA,8.73937628163532,16640,9.7195647143752
"b12_assay_4","4","O13",91,NA,"metE4",81.92,0.2185546875,10,90,1,2,"blank",NA,"Chlamy fluorescence",8.292,0.02185546875,0.1,NA,9.02304647355567,26525,10.1858429634822
"b12_assay_4","4","O14",91,NA,"metE4",81.92,0.2185546875,3,97,1,2,"blank",NA,"Chlamy fluorescence",2.5576,0.006556640625,0.03,NA,7.84682459774563,7267,8.89109883061664
"b12_assay_4","4","O15",91,NA,"metE4",32.768,0.2185546875,10,90,1,2,"blank",NA,"Chlamy fluorescence",3.3768,0.02185546875,0.1,NA,8.12468379446829,10095,9.21979553074694
"b12_assay_4","4","O16",91,NA,"metE4",32.768,0.2185546875,3,97,1,2,"blank",NA,"Chlamy fluorescence",1.08304,0.006556640625,0.03,NA,6.9875271807603,3868,8.26049285657318
"b12_assay_4","4","O17",91,NA,"metE4",13.1072,0.2185546875,10,90,1,2,"blank",NA,"Chlamy fluorescence",1.41072,0.02185546875,0.1,NA,7.25185549133872,3781,8.23774380389093
"b12_assay_4","4","O18",91,NA,"metE4",13.1072,0.2185546875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.493216,0.006556640625,0.03,NA,6.20094721196431,2874,7.96346006663897
"b12_assay_4","4","O19",91,NA,"metE4",5.24288,0.2185546875,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.624288,0.02185546875,0.1,NA,6.43661180035485,3097,8.0381891799732
"b12_assay_4","4","O2",91,NA,"metE4",20000,0.2185546875,3,97,1,2,"blank",NA,"Chlamy fluorescence",600.1,0.006556640625,0.03,NA,13.3048515869776,724507,13.4932467025319
"b12_assay_4","4","O20",91,NA,"metE4",5.24288,0.2185546875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.2572864,0.006556640625,0.03,NA,5.5501898613031,1779,7.48380668766583
"b12_assay_4","4","O21",91,NA,"metE4",2.097152,0.2185546875,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.3097152,0.02185546875,0.1,NA,5.73565316552939,2030,7.61579107203583
"b12_assay_4","4","O22",91,NA,"metE4",2.097152,0.2185546875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.16291456,0.006556640625,0.03,NA,5.09322589160157,1429,7.26473017792987
"b12_assay_4","4","O23",91,NA,"metE4",0,0.2185546875,10,90,1,2,"blank",NA,"Chlamy fluorescence",0.1,0.02185546875,0.1,NA,4.60517018598809,1349,7.20711885620776
"b12_assay_4","4","O24",91,NA,"metE4",0,0.2185546875,3,97,1,2,"blank",NA,"Chlamy fluorescence",0.1,0.006556640625,0.03,NA,4.60517018598809,1778,7.48324441607385
"b12_assay_4","4","O3",91,NA,"metE4",8000,0.2185546875,10,90,1,2,"blank",NA,"Chlamy fluorescence",800.1,0.02185546875,0.1,NA,13.5924919988382,760569,13.5418221163488
"b12_assay_4","4","O4",91,NA,"metE4",8000,0.2185546875,3,97,1,2,"blank",NA,"Chlamy fluorescence",240.1,0.006556640625,0.03,NA,12.3888107822093,721145,13.4885955056173
"b12_assay_4","4","O5",91,NA,"metE4",3200,0.2185546875,10,90,1,2,"blank",NA,"Chlamy fluorescence",320.1,0.02185546875,0.1,NA,12.676388725958,678138,13.4271060860341
"b12_assay_4","4","O6",91,NA,"metE4",3200,0.2185546875,3,97,1,2,"blank",NA,"Chlamy fluorescence",96.1,0.006556640625,0.03,NA,11.4731445949584,472893,13.0666244262386
"b12_assay_4","4","O7",91,NA,"metE4",1280,0.2185546875,10,90,1,2,"blank",NA,"Chlamy fluorescence",128.1,0.02185546875,0.1,NA,11.7605664878848,646027,13.378596577557
"b12_assay_4","4","O8",91,NA,"metE4",1280,0.2185546875,3,97,1,2,"blank",NA,"Chlamy fluorescence",38.5,0.006556640625,0.03,NA,10.5584135202759,135766,11.8186880945709
"b12_assay_4","4","O9",91,NA,"metE4",512,0.2185546875,10,90,1,2,"blank",NA,"Chlamy fluorescence",51.3,0.02185546875,0.1,NA,10.8454460311589,368713,12.8177738426188
